track_id,track_name,artist_name,genre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,preview_url
electronic_0068,Electronic Track 068,Electronic Artist 04,electronic,0.9640817892255901,0.8350675468343477,0.6363265415490527,0.5383223357862419,0.0813914451519477,0.05797329591934421,0.05853735460981448,132.28829890830505,-8.822449727927987,
electronic_0069,Electronic Track 069,Electronic Artist 04,electronic,0.8477981708054808,0.4918143059114078,0.7078248421705168,0.10570996116577504,0.05288573094083263,0.10027722368468425,0.05170878293522094,131.8129012246649,-6.797622729959479,
electronic_0070,Electronic Track 070,Electronic Artist 04,electronic,0.6998299107746301,0.8760557782936185,0.4533596782276897,0.49240132341195586,0.0169078372147017,0.009373260695069642,0.10421179281731142,145.6394216036039,0.0,
electronic_0071,Electronic Track 071,Electronic Artist 04,electronic,0.8133829486319386,0.4695685828181998,0.49191610075967,0.2885423014515596,0.13382413195851964,0.05373719706957864,0.007684058768532258,115.9158639851987,-5.141446029307424,
electronic_0072,Electronic Track 072,Electronic Artist 04,electronic,0.8448781401306555,0.5096380154321818,0.6636435272213119,0.24349962028956187,0.043085927331018015,0.08066611994054895,0.020001050328489787,147.74187582558392,-4.3897580083735495,
electronic_0073,Electronic Track 073,Electronic Artist 04,electronic,0.8387386715944399,0.8303951516730754,0.5330800772875258,0.444062289482687,0.26483963120919796,0.004525175432269167,0.07256069122302455,105.83410563189517,-8.67485406918083,
electronic_0074,Electronic Track 074,Electronic Artist 04,electronic,0.8510987280287198,0.6638252481005741,0.8562663476261745,0.11891865196706532,0.05757444105602384,0.11798509036825951,0.1737089326979416,65.0,-12.62796157141699,
electronic_0075,Electronic Track 075,Electronic Artist 05,electronic,0.901970484520201,0.8784119262369803,0.5903437868872239,0.5319779946973017,0.1481299361442173,0.2482696876838868,0.3312317629473047,105.5259294007784,-1.9771389869527365,
electronic_0076,Electronic Track 076,Electronic Artist 05,electronic,1.0,0.6558851951124117,0.48755890023891135,0.32079878077397395,0.0064507171406020984,0.0021642723398338872,0.3519982383289842,88.57446518081076,-14.847977544208728,
electronic_0077,Electronic Track 077,Electronic Artist 05,electronic,0.6509645835695075,0.5572959456581099,0.7301771120205721,0.32038264361175967,0.09449811646520885,0.11404730070917238,0.014620991140543884,122.66066182996558,-5.628685196769034,
electronic_0078,Electronic Track 078,Electronic Artist 05,electronic,0.8604836101470945,1.0,0.4396972034647104,0.1520433543058487,0.008937451249915272,0.4172501059832129,0.17218567760208003,100.55962610014805,-8.918917219830963,
electronic_0079,Electronic Track 079,Electronic Artist 05,electronic,0.6557001710183024,0.8932631708725454,0.8106768064716721,0.35548229039319507,0.11549594764362556,0.10785534290243028,0.0694164676423574,100.84191666643719,-8.97326592775674,
electronic_0080,Electronic Track 080,Electronic Artist 05,electronic,0.8600211547014867,0.8102022221976645,0.7248797399880227,0.7627723468399359,0.19278833699956024,0.08219189807011842,0.006761555778844684,82.79447158799235,-4.85990808278315,
electronic_0081,Electronic Track 081,Electronic Artist 05,electronic,0.6714842485832264,0.12345441082318498,0.3885508867284274,0.4082125713436766,0.12511400115524604,0.03727777747212849,0.16871291483522868,134.53833525938467,-3.2869263937849507,
electronic_0082,Electronic Track 082,Electronic Artist 05,electronic,0.934867505367631,0.8413093255993136,0.8146684317096138,0.5196239111951031,0.3081754983214403,0.0035620213851626416,0.1398117901020251,131.45573900750094,-8.907228800669728,
electronic_0083,Electronic Track 083,Electronic Artist 05,electronic,0.7033017417809025,0.6258827422055341,0.6888902138635355,0.2886757049320088,0.05074910140677826,0.11514353932364861,0.31785307743795266,79.92402805256226,-4.6642364490965615,
electronic_0084,Electronic Track 084,Electronic Artist 05,electronic,0.9103677853597505,1.0,0.5122887883103397,0.24903759059063055,0.15020455460175344,0.32263931706822613,0.00865223981322197,119.34271340792696,-6.832925846416069,
electronic_0085,Electronic Track 085,Electronic Artist 05,electronic,0.8771917287728396,0.7164529690146435,0.4909735188724498,0.1970877237258514,0.14549942857122522,0.005618548713354581,0.164169027590153,102.35018827639553,-6.066594874754821,
electronic_0086,Electronic Track 086,Electronic Artist 05,electronic,1.0,0.7381649530068622,0.45785610412749633,0.6876996122826208,0.17746983570548608,0.029933823534381114,0.006877844552190296,113.02327099835263,-3.236957880177976,
electronic_0087,Electronic Track 087,Electronic Artist 05,electronic,1.0,0.7099656998779982,0.3276691016786433,0.19790922578300663,0.048075259510032185,0.4960524634958129,0.042120366067633856,111.24539038002277,-6.1621894932456724,
electronic_0088,Electronic Track 088,Electronic Artist 05,electronic,0.6447844806133378,1.0,0.5619267407536348,0.4033503669657756,0.22105380658350543,0.22355191329775068,0.11451136900829817,111.55841980330129,-11.088601354663599,
electronic_0089,Electronic Track 089,Electronic Artist 05,electronic,0.8652544068072571,0.9748563181477561,0.6881090047442894,0.12622424817592504,0.08439835798862853,0.026855960986996334,0.054118081072746474,121.5869236175021,-10.087996298404548,
electronic_0090,Electronic Track 090,Electronic Artist 06,electronic,0.9376900968584213,0.6325276837255697,0.4818396446927484,0.04945349762496552,0.137451315523787,0.04138016580893498,0.09499072915113488,98.73152867719237,-6.085900713845988,
electronic_0091,Electronic Track 091,Electronic Artist 06,electronic,0.8870421029504569,0.7456481441223367,0.4543789616792938,0.25958924968537345,0.10363889343135112,0.11552909219535439,0.09697786518861906,111.81300313276941,-7.397833811820783,
electronic_0092,Electronic Track 092,Electronic Artist 06,electronic,0.8491735931126573,0.3824877236836277,0.5256209758454686,0.17848288013960806,0.1257401105877181,0.14033502757901206,0.12899005752886075,97.50744160235392,-9.37515870218326,
electronic_0093,Electronic Track 093,Electronic Artist 06,electronic,0.7577023350076596,0.7995919012226855,0.4043200305666398,0.4901276771591554,0.2427173808895089,0.049761929897572034,0.13491636554783387,154.88703383776112,-6.749121502168881,
electronic_0094,Electronic Track 094,Electronic Artist 06,electronic,1.0,0.6259461927438777,0.9619120366963548,0.4109621905777484,0.16125243080122778,0.08274541304681204,0.06483986392924965,103.17964934870585,-11.046210949053272,
electronic_0095,Electronic Track 095,Electronic Artist 06,electronic,0.9254656064528137,0.5469911003097649,0.704141025365882,0.1761441021496764,0.09315829528101584,0.24324239102290085,0.10391223830543111,104.47077905561753,-1.5188502994978759,
electronic_0096,Electronic Track 096,Electronic Artist 06,electronic,0.6483928071796722,0.48641252156223236,0.6293794000831938,0.43474155787630014,0.34644427194305616,0.06572384416248298,0.025928632566811355,167.863217963066,-4.458106681289305,
electronic_0097,Electronic Track 097,Electronic Artist 06,electronic,0.8450984446197357,0.8459147807064226,0.30416218856548344,0.38773566701684603,0.35958798094338673,0.023767747293617348,0.021696767334972958,117.28448601223953,-3.043629726814414,
electronic_0098,Electronic Track 098,Electronic Artist 06,electronic,0.8961040216432204,0.6832894202245009,0.7497737163426358,0.011773214682576489,0.5230737062731715,0.03583030565088074,0.08554059076136822,126.93825358147531,-3.2906622889295383,
electronic_0099,Electronic Track 099,Electronic Artist 06,electronic,0.7208689587328201,0.4699382429118188,0.520072886490042,0.2450449682353012,0.02741579215287702,0.022015832415691283,0.002988858240758619,79.0241025587357,-4.2810997620568685,
electronic_0100,Electronic Track 100,Electronic Artist 06,electronic,0.9911501280841633,0.9686116713549626,0.5603050257454607,0.21264487022236203,0.017803953208542687,0.03772413668737295,0.0047024885383970165,138.37362722183542,-7.302605633932262,
electronic_0101,Electronic Track 101,Electronic Artist 06,electronic,0.9225696108101811,0.7354710155804551,0.5972997418695399,0.036613560899176056,0.09097384036380142,0.08698032824373253,0.0536868399607088,130.67097697099737,-10.810308303342563,
electronic_0102,Electronic Track 102,Electronic Artist 06,electronic,0.8764746032695708,0.5810757761629473,0.7217389950920463,0.37630680800722494,0.029247164858796568,0.14156278516564244,0.14566966892781166,122.21172934402014,-6.113148190628343,
electronic_0103,Electronic Track 103,Electronic Artist 06,electronic,1.0,0.7396286165339546,0.6242417902772928,0.40139864915673745,0.03643979970270359,0.12906443924017064,0.04005212519166871,130.57839617775286,-10.432187625184138,
electronic_0104,Electronic Track 104,Electronic Artist 06,electronic,0.8615279647546645,0.9309256631900432,0.524476390437821,0.20151078073447834,0.0776625117973054,0.047527106974920776,0.08811170537378456,134.72720195579603,-4.835543579218586,
electronic_0105,Electronic Track 105,Electronic Artist 07,electronic,0.7783411095296011,0.9976272263960915,0.5469877708528441,0.43169690452081994,0.07379030140671097,0.07145575026767141,0.021696851898558234,71.97525996353438,-12.4139522298554,
electronic_0106,Electronic Track 106,Electronic Artist 07,electronic,0.7358636451795294,0.7805448826233635,0.42597450789489816,0.2843041100220156,0.2985319082842132,0.08784696657619123,0.052188351321219954,79.09197093061931,-13.752515238436189,
electronic_0107,Electronic Track 107,Electronic Artist 07,electronic,0.9631598604813496,1.0,0.8845400200723139,0.37694867950896077,0.009323985290808096,0.32696747076001415,0.03466259834452307,128.97836683162433,-7.628008802253121,
electronic_0108,Electronic Track 108,Electronic Artist 07,electronic,0.6869512543657571,0.5932969290728839,0.3634600774356492,0.48546051587639033,0.14136971414317684,0.15111740695777215,0.025464939376643684,90.49035298092733,-8.353605969988694,
electronic_0109,Electronic Track 109,Electronic Artist 07,electronic,0.8970072938634372,0.5756979981245456,0.6031826113521112,0.08550361712208154,0.4942294457711889,0.07929220455921684,0.13118869739482875,91.75761463265296,-9.700060369737848,
electronic_0110,Electronic Track 110,Electronic Artist 07,electronic,0.8289163751112262,0.8349530399843896,0.6106273899018786,0.40397040128764766,0.03574711412702336,0.11329524776514363,0.04235019458668618,83.17182940904402,-10.133039751624448,
electronic_0111,Electronic Track 111,Electronic Artist 07,electronic,0.7194229828203123,0.9110863878499994,0.5151110707757538,0.4253952175437354,0.13250401560999073,0.022072789790778948,0.10680970437988262,96.103506166587,-8.84560903750235,
electronic_0112,Electronic Track 112,Electronic Artist 07,electronic,0.8834952967243246,0.9704251987727057,0.93714724370579,0.0649014575122605,0.10300525724878738,0.5286159796057591,0.011735329009226185,95.49711209684753,-1.2713561393125437,
electronic_0113,Electronic Track 113,Electronic Artist 07,electronic,1.0,0.650354116492561,0.7051762774207605,0.6414729703714606,0.010792704109744474,0.08784147864306417,0.00560054771019531,98.08363850670494,-9.862909541924287,
electronic_0114,Electronic Track 114,Electronic Artist 07,electronic,0.9181922290774911,0.9355913245178495,0.6038793887262565,0.17662242768845135,0.16606637258546042,0.6167396009648766,0.08673869815721849,164.8320268314557,-5.907727764409028,
electronic_0115,Electronic Track 115,Electronic Artist 07,electronic,0.7212983401938227,0.7399615660216129,0.7028319207547788,0.38375911913851213,0.015251172555354133,0.07182139894150567,0.11290053268339653,135.62358037683006,-2.5067639963531834,
electronic_0116,Electronic Track 116,Electronic Artist 07,electronic,0.649963911438303,0.653896361762976,0.27042831423271835,0.2117221140039122,0.1465597272932596,0.011201877545162617,0.11260811481245911,121.7391453339039,-8.079385378246068,
electronic_0117,Electronic Track 117,Electronic Artist 07,electronic,0.9191352147364026,0.9222064170230251,0.40708231868825107,0.08840831198557372,0.07587111466598986,0.07113163226911563,0.07342221361766336,137.82649541198694,-4.321969852616904,
electronic_0118,Electronic Track 118,Electronic Artist 07,electronic,0.8243773628148143,0.7952350153451485,0.5796588887161014,0.17493826877820895,0.25510943610160886,0.05748499424005166,0.1682819014594589,125.48698479401328,-6.2775483364551485,
electronic_0119,Electronic Track 119,Electronic Artist 07,electronic,0.7264673364899731,0.9285676229165741,0.5415088535270101,0.23903432144896264,0.15365326718041863,0.20744102104919251,0.011373456701324756,154.76591843648401,0.0,
electronic_0120,Electronic Track 120,Electronic Artist 08,electronic,0.7779803601850511,0.6329256537522011,0.6965324892391973,0.014387172035824111,0.01059110440561653,0.0031381055962575173,0.011617442586285087,119.586197897119,-5.487167533444423,
electronic_0121,Electronic Track 121,Electronic Artist 08,electronic,0.8101301710717271,0.8375702958887163,0.5941843712582264,0.03562566745154838,0.14497504267586456,0.12604762071895437,0.013192316124355714,95.78810697265715,-10.116933668859184,
electronic_0122,Electronic Track 122,Electronic Artist 08,electronic,0.8112280261316577,0.6485431750632583,0.48959514561417944,0.2724840296700985,0.009647469569929063,0.08546055029215642,0.4570303909439948,130.2342687528978,-2.975544155811903,
electronic_0123,Electronic Track 123,Electronic Artist 08,electronic,0.9529375789617853,0.4827183656790174,0.018137350321569934,0.420383134670971,0.06877277750744029,0.06415883215441608,0.14060622008724266,145.70234427189968,-4.161154663041037,
electronic_0124,Electronic Track 124,Electronic Artist 08,electronic,0.9267077761109096,0.744619714697586,0.5416509848923554,0.20712651179321487,0.02212015760008339,0.09196620543178298,0.019386300486151503,117.57132422315613,-5.298692301515864,
electronic_0125,Electronic Track 125,Electronic Artist 08,electronic,0.8367412515779814,0.57484759064132,0.843245730366188,0.3671101236362601,0.20054398170371862,0.07755578319499412,0.03771407171372741,116.87752164561651,-10.824317444289253,
