track_id,track_name,artist_name,genre,danceability,energy,valence,acousticness,instrumentalness,liveness,speechiness,tempo,loudness,preview_url,x,y
electronic_5464,Binary Filter,Data Stream,electronic,0.6816889815884841,0.7551517007222087,0.7930970943869726,0.1263755478358253,0.0416539204890979,0.0376409534254252,0.0378931987841977,99.89595924120924,-11.6098824137347,,8.258198,6.7180433
electronic_3662,Data Synthesis,Analog Soul,electronic,1.0,0.9086951562509012,0.5782460189103441,0.269880285254447,0.0847551974074473,0.0163781600075174,0.0267009744209363,146.40691539524434,-2.196218643471457,,9.75568,7.063498
electronic_5854,Data Filter,Bit Shift,electronic,0.6366490993983341,0.4055200355516958,0.7870826071733045,0.2560438618818865,0.0248832438884738,0.0338768219274169,0.0140131899963435,101.41297012131166,-10.7831649247833,,7.2567453,7.8984737
electronic_3464,Neon Resonance,Data Stream,electronic,0.8267930279122757,0.6004289790460132,0.6395005016715645,0.2237039920731147,0.2547994551054269,0.0357930100240205,0.014991962622919,115.62255269011668,-5.49239688340457,,8.776803,7.9411426
electronic_5854,Data Filter,Neural Collective,electronic,0.849050487922279,1.0,0.9363146741962084,0.4982543508361373,0.0831216825104745,0.0850181955173638,0.0222090066855684,125.2722300482015,-10.936403175396752,,8.26945,7.3449802
electronic_0050,Pulse Frequency,Neural Collective,electronic,0.9094029442288324,0.4509263887915872,0.5654624442975903,0.110569974224377,0.0098208388158787,0.5521441573674389,0.0311304018015536,106.59111614621256,-9.78748097980626,,8.7111225,11.0426655
electronic_4838,Digital Resonance,Analog Soul,electronic,0.9264351532489504,0.9491392388691196,0.7497603928462939,0.0687283578092529,0.3978834072331171,0.2130728485370157,0.2682541111532553,128.39208445439664,-9.79514370952012,,6.9217076,5.485016
electronic_7404,Dreams Circuit,Bit Shift,electronic,0.832122570246206,0.7219780976294257,0.8369120535651575,0.3658438335219261,0.0269166984839926,0.202212393907681,0.0875370911212775,134.47319851689798,-15.890804896360732,,7.779999,7.6651616
electronic_8921,Digital Synthesis,Binary Echo,electronic,0.87050897945428,0.7013634026380431,0.78847572628551,0.1444564721436604,0.0537967913145963,0.1652132775524327,0.0558882252556476,127.15396646539656,-8.332582009473684,,9.153408,7.032414
electronic_1110,Digital Filter,Data Stream,electronic,0.9361167813656884,0.3519956443785807,0.6318352027838845,0.3634141606811382,0.0224965230924638,0.189600167481632,0.0774220406050281,133.93022688514998,-3.829496369753558,,9.742889,7.832522
electronic_6943,Neon Delay,Binary Echo,electronic,0.8314876819613917,0.6622688956941934,0.6688405229094472,0.1654295142490302,0.1265570334579214,0.1724896459031734,0.167493387550875,147.05111843922117,-9.438062315648038,,6.7184596,5.6792765
electronic_0837,Data Amplitude,Analog Soul,electronic,0.782217509058928,0.5738225311591847,0.4822554827832554,0.2374526835667373,0.1776002563631425,0.0938962921434765,0.0232066959407527,145.25960853056347,-11.521864530818798,,7.834773,6.4441147
electronic_5854,Data Filter,Circuit Theory,electronic,0.7481919875040017,0.7807069566445554,0.7638243876369788,0.3820298987302364,0.1323666913662831,0.0845993328951812,0.0756275454402458,121.063054248937,-4.74208682918497,,9.799605,8.129493
electronic_5872,Flow Circuit,Bit Shift,electronic,0.8873412924431399,0.7902991243702436,0.4060956198020313,0.502690059778587,0.4085515328643712,0.3117451455664941,0.0479491437042894,170.83118713947863,0.0,,9.491839,7.8487654
electronic_9499,Binary Phase,Digital Phantom,electronic,0.8933533733950911,0.6441443712633805,0.5506518112638603,0.4963781029391108,0.0761667142282017,0.0925059628948658,0.2019140380922433,81.88109480725049,-12.42129933384174,,6.978875,7.3357882
electronic_2019,Algorithm Flow,Binary Echo,electronic,0.772990142099382,1.0,0.5228899027000069,0.0758479902929057,0.3694939102879219,0.0540041499647673,0.0695121907028217,81.06393873434554,-11.365330248072484,,7.9282146,5.411933
electronic_2035,Digital Amplitude,Bit Shift,electronic,0.8923337032107371,0.6061600972514523,0.5438021552290668,0.2494671733193152,0.2079204382823998,0.0282723405900315,0.1826651885449304,101.93746380735338,-9.57806397671349,,6.59959,5.659895
electronic_4838,Digital Resonance,Neural Collective,electronic,0.8154145421697602,0.6521835411959223,0.4231739278110238,0.1778908530995275,0.0768147301912382,0.0984196148565449,0.0134962405408764,65.0,-6.398599396159822,,8.762285,8.915193
electronic_0837,Data Amplitude,Bit Shift,electronic,0.784325022427869,0.7230219659827569,0.6961082474049654,0.5602113740949868,0.0254675404949265,0.1510419911823654,0.0860519825854028,138.20681779321058,-11.79039673062547,,8.178457,7.485358
electronic_7501,Synthetic Synthesis,Neural Collective,electronic,0.7465671627208317,0.8380874210210253,0.3111318820437719,0.293678974114096,0.2659876499963346,0.0607370987370106,0.0882301422723676,91.66841431209872,-9.997486608846476,,7.698268,5.720766
electronic_7404,Dreams Circuit,Neural Collective,electronic,0.6887702044887349,0.449439749027688,0.968231125537798,0.1436658900790944,0.0468092564722909,0.1174274694656505,0.0421308831423848,65.0,-1.0534658004978548,,9.358676,9.050309
electronic_5981,Pulse Dreams,Bit Shift,electronic,0.8495424454083665,0.7325916398633294,0.460117800902031,0.2396618579513922,0.0830634928887911,0.0027270707373048,0.0250320438221189,117.13316898217596,0.0,,9.566743,7.474256
electronic_0281,Binary Delay,Binary Echo,electronic,0.914116019817928,0.637886189441769,0.4880085325179601,0.0920074278039573,0.3685332791540335,0.0150337252615443,0.0687392535094524,129.4310771600052,-13.969817696103792,,8.192956,5.404545
electronic_5872,Flow Circuit,Data Stream,electronic,0.96408178922559,0.8350675468343477,0.6363265415490527,0.5383223357862419,0.0813914451519477,0.0579732959193442,0.0585373546098144,132.28829890830505,-8.822449727927987,,8.289733,7.4420466
electronic_1040,Algorithm Waves,Binary Echo,electronic,0.8477981708054808,0.4918143059114078,0.7078248421705168,0.105709961165775,0.0528857309408326,0.1002772236846842,0.0517087829352209,131.8129012246649,-6.797622729959479,,9.451698,7.100843
electronic_5585,Amplitude Matrix,Voltage Drop,electronic,0.6998299107746301,0.8760557782936185,0.4533596782276897,0.4924013234119558,0.0169078372147017,0.0093732606950696,0.1042117928173114,145.6394216036039,0.0,,9.800581,7.9575615
electronic_8696,Digital Delay,Circuit Theory,electronic,0.8133829486319386,0.4695685828181998,0.49191610075967,0.2885423014515596,0.1338241319585196,0.0537371970695786,0.0076840587685322,115.9158639851987,-5.141446029307424,,8.440089,8.412136
electronic_0050,Pulse Frequency,Circuit Theory,electronic,0.8448781401306555,0.5096380154321818,0.6636435272213119,0.2434996202895618,0.043085927331018,0.0806661199405489,0.0200010503284897,147.74187582558392,-4.3897580083735495,,9.937902,7.290303
electronic_0069,Algorithm Current,Neural Collective,electronic,0.8387386715944399,0.8303951516730754,0.5330800772875258,0.444062289482687,0.2648396312091979,0.0045251754322691,0.0725606912230245,105.83410563189516,-8.67485406918083,,7.5817847,6.1358953
electronic_8921,Digital Synthesis,Circuit Theory,electronic,0.8510987280287198,0.6638252481005741,0.8562663476261745,0.1189186519670653,0.0575744410560238,0.1179850903682595,0.1737089326979416,65.0,-12.62796157141699,,6.3272915,5.610749
electronic_5981,Pulse Dreams,Bit Shift,electronic,0.901970484520201,0.8784119262369803,0.5903437868872239,0.5319779946973017,0.1481299361442173,0.2482696876838868,0.3312317629473047,105.5259294007784,-1.9771389869527365,,5.51049,5.637328
electronic_8790,Waves Circuit,Binary Echo,electronic,1.0,0.6558851951124117,0.4875589002389113,0.3207987807739739,0.006450717140602,0.0021642723398338,0.3519982383289842,88.57446518081076,-14.847977544208728,,5.95654,5.768771
electronic_5226,Neon Phase,Data Stream,electronic,0.6509645835695075,0.5572959456581099,0.7301771120205721,0.3203826436117596,0.0944981164652088,0.1140473007091723,0.0146209911405438,122.66066182996558,-5.628685196769034,,9.520101,8.164032
electronic_9499,Binary Phase,Bit Shift,electronic,0.8604836101470945,1.0,0.4396972034647104,0.1520433543058487,0.0089374512499152,0.4172501059832129,0.17218567760208,100.55962610014804,-8.918917219830963,,8.789539,10.85106
electronic_7458,Digital Phase,Voltage Drop,electronic,0.6557001710183024,0.8932631708725454,0.8106768064716721,0.355482290393195,0.1154959476436255,0.1078553429024302,0.0694164676423574,100.8419166664372,-8.97326592775674,,8.367626,7.059337
electronic_0174,Synthetic Delay,Neural Collective,electronic,0.8600211547014867,0.8102022221976645,0.7248797399880227,0.7627723468399359,0.1927883369995602,0.0821918980701184,0.0067615557788446,82.79447158799235,-4.85990808278315,,7.991301,7.9757237
electronic_2035,Digital Amplitude,Data Stream,electronic,0.6714842485832264,0.1234544108231849,0.3885508867284274,0.4082125713436766,0.125114001155246,0.0372777774721284,0.1687129148352286,134.53833525938467,-3.2869263937849507,,6.8975506,9.046061
electronic_5641,Phase Matrix,Binary Echo,electronic,0.934867505367631,0.8413093255993136,0.8146684317096138,0.5196239111951031,0.3081754983214403,0.0035620213851626,0.1398117901020251,131.45573900750094,-8.907228800669728,,8.162345,5.87478
electronic_8649,Frequency Circuit,Neural Collective,electronic,0.7033017417809025,0.6258827422055341,0.6888902138635355,0.2886757049320088,0.0507491014067782,0.1151435393236486,0.3178530774379526,79.92402805256226,-4.6642364490965615,,5.6822176,5.697288
electronic_5226,Neon Phase,Neural Collective,electronic,0.9103677853597504,1.0,0.5122887883103397,0.2490375905906305,0.1502045546017534,0.3226393170682261,0.0086522398132219,119.34271340792696,-6.832925846416069,,9.019193,10.041799
electronic_6510,Resonance Matrix,Binary Echo,electronic,0.8771917287728396,0.7164529690146435,0.4909735188724498,0.1970877237258514,0.1454994285712252,0.0056185487133545,0.164169027590153,102.35018827639551,-6.066594874754821,,6.6251082,5.6719184
electronic_9499,Binary Phase,Binary Echo,electronic,1.0,0.7381649530068622,0.4578561041274963,0.6876996122826208,0.177469835705486,0.0299338235343811,0.0068778445521902,113.02327099835264,-3.236957880177976,,7.982257,8.135532
electronic_7614,Neon Amplitude,Analog Soul,electronic,1.0,0.7099656998779982,0.3276691016786433,0.1979092257830066,0.0480752595100321,0.4960524634958129,0.0421203660676338,111.24539038002276,-6.162189493245672,,8.817493,10.924087
electronic_7404,Dreams Circuit,Neural Collective,electronic,0.6447844806133378,1.0,0.5619267407536348,0.4033503669657756,0.2210538065835054,0.2235519132977506,0.1145113690082981,111.55841980330128,-11.0886013546636,,7.750404,6.3842034
electronic_5981,Pulse Dreams,Neural Collective,electronic,0.8652544068072571,0.974856318147756,0.6881090047442894,0.126224248175925,0.0843983579886285,0.0268559609869963,0.0541180810727464,121.5869236175021,-10.087996298404548,,8.721172,6.7272882
electronic_2019,Algorithm Flow,Data Stream,electronic,0.9376900968584212,0.6325276837255697,0.4818396446927484,0.0494534976249655,0.137451315523787,0.0413801658089349,0.0949907291511348,98.73152867719236,-6.085900713845988,,6.9916806,5.7918844
electronic_4075,Synthetic Filter,Voltage Drop,electronic,0.8870421029504569,0.7456481441223367,0.4543789616792938,0.2595892496853734,0.1036388934313511,0.1155290921953543,0.096977865188619,111.8130031327694,-7.397833811820783,,7.2201695,6.188466
electronic_4961,Neon Synthesis,Voltage Drop,electronic,0.8491735931126573,0.3824877236836277,0.5256209758454686,0.178482880139608,0.1257401105877181,0.140335027579012,0.1289900575288607,97.50744160235392,-9.37515870218326,,6.5638695,5.9920893
electronic_8649,Frequency Circuit,Voltage Drop,electronic,0.7577023350076596,0.7995919012226855,0.4043200305666398,0.4901276771591554,0.2427173808895089,0.049761929897572,0.1349163655478338,154.88703383776112,-6.749121502168881,,7.7507086,5.7784963
electronic_5872,Flow Circuit,Neural Collective,electronic,1.0,0.6259461927438777,0.9619120366963548,0.4109621905777484,0.1612524308012277,0.082745413046812,0.0648398639292496,103.17964934870584,-11.046210949053272,,8.392216,6.5962296
electronic_7458,Digital Phase,Digital Phantom,electronic,0.9254656064528136,0.5469911003097649,0.704141025365882,0.1761441021496764,0.0931582952810158,0.2432423910229008,0.1039122383054311,104.47077905561753,-1.518850299497876,,9.64926,9.085374
electronic_7106,Binary Amplitude,Digital Phantom,electronic,0.6483928071796722,0.4864125215622323,0.6293794000831938,0.4347415578763001,0.3464442719430561,0.0657238441624829,0.0259286325668113,167.863217963066,-4.458106681289305,,9.545217,7.826294
electronic_5293,Signals Circuit,Circuit Theory,electronic,0.8450984446197357,0.8459147807064226,0.3041621885654834,0.387735667016846,0.3595879809433867,0.0237677472936173,0.0216967673349729,117.28448601223953,-3.043629726814414,,8.609462,8.189386
electronic_6943,Neon Delay,Analog Soul,electronic,0.8961040216432204,0.6832894202245009,0.7497737163426358,0.0117732146825764,0.5230737062731715,0.0358303056508807,0.0855405907613682,126.93825358147532,-3.2906622889295383,,8.882773,4.9439797
electronic_7526,Algorithm Signals,Voltage Drop,electronic,0.7208689587328201,0.4699382429118188,0.520072886490042,0.2450449682353012,0.027415792152877,0.0220158324156912,0.0029888582407586,79.0241025587357,-4.2810997620568685,,8.604286,8.961981
electronic_7342,Synthetic Phase,Voltage Drop,electronic,0.9911501280841633,0.9686116713549626,0.5603050257454607,0.212644870222362,0.0178039532085426,0.0377241366873729,0.004702488538397,138.37362722183542,-7.302605633932262,,9.387711,6.907901
electronic_1110,Digital Filter,Bit Shift,electronic,0.9225696108101812,0.7354710155804551,0.5972997418695399,0.036613560899176,0.0909738403638014,0.0869803282437325,0.0536868399607088,130.67097697099737,-10.810308303342564,,8.819203,6.7443743
electronic_9748,Data Resonance,Data Stream,electronic,0.8764746032695708,0.5810757761629473,0.7217389950920463,0.3763068080072249,0.0292471648587965,0.1415627851656424,0.1456696689278116,122.21172934402014,-6.113148190628343,,9.86481,7.891469
electronic_5981,Pulse Dreams,Bit Shift,electronic,1.0,0.7396286165339546,0.6242417902772928,0.4013986491567374,0.0364397997027035,0.1290644392401706,0.0400521251916687,130.57839617775286,-10.432187625184138,,8.432017,7.4182506
electronic_6257,Pulse Signals,Data Stream,electronic,0.8615279647546645,0.9309256631900432,0.524476390437821,0.2015107807344783,0.0776625117973054,0.0475271069749207,0.0881117053737845,134.72720195579603,-4.835543579218586,,9.569398,6.9323125
electronic_2019,Algorithm Flow,Analog Soul,electronic,0.7783411095296011,0.9976272263960916,0.5469877708528441,0.4316969045208199,0.0737903014067109,0.0714557502676714,0.0216968518985582,71.97525996353438,-12.4139522298554,,8.0877,7.014602
electronic_3662,Data Synthesis,Analog Soul,electronic,0.7358636451795294,0.7805448826233635,0.4259745078948981,0.2843041100220156,0.2985319082842132,0.0878469665761912,0.0521883513212199,79.09197093061931,-13.752515238436189,,7.745531,5.7260013
electronic_2035,Digital Amplitude,Analog Soul,electronic,0.9631598604813496,1.0,0.8845400200723139,0.3769486795089607,0.009323985290808,0.3269674707600141,0.034662598344523,128.97836683162433,-7.628008802253121,,9.133691,9.7902355
electronic_8921,Digital Synthesis,Data Stream,electronic,0.6869512543657571,0.5932969290728839,0.3634600774356492,0.4854605158763903,0.1413697141431768,0.1511174069577721,0.0254649393766436,90.49035298092733,-8.353605969988694,,7.3293777,7.6121917
electronic_8851,Binary Resonance,Bit Shift,electronic,0.8970072938634372,0.5756979981245456,0.6031826113521112,0.0855036171220815,0.4942294457711889,0.0792922045592168,0.1311886973948287,91.75761463265296,-9.700060369737848,,8.251221,4.964815
electronic_7026,Pulse Waves,Analog Soul,electronic,0.8289163751112262,0.8349530399843896,0.6106273899018786,0.4039704012876476,0.0357471141270233,0.1132952477651436,0.0423501945866861,83.17182940904402,-10.133039751624448,,8.159971,7.1417637
electronic_7687,Data Phase,Analog Soul,electronic,0.7194229828203123,0.9110863878499994,0.5151110707757538,0.4253952175437354,0.1325040156099907,0.0220727897907789,0.1068097043798826,96.103506166587,-8.84560903750235,,7.3090644,6.3749485
electronic_7501,Synthetic Synthesis,Circuit Theory,electronic,0.8834952967243246,0.9704251987727056,0.93714724370579,0.0649014575122605,0.1030052572487873,0.5286159796057591,0.0117353290092261,95.49711209684752,-1.2713561393125437,,8.980966,10.545767
electronic_8262,Binary Synthesis,Neural Collective,electronic,1.0,0.650354116492561,0.7051762774207605,0.6414729703714606,0.0107927041097444,0.0878414786430641,0.0056005477101953,98.08363850670494,-9.862909541924289,,7.9531813,7.6607666
electronic_7026,Pulse Waves,Analog Soul,electronic,0.9181922290774912,0.9355913245178497,0.6038793887262565,0.1766224276884513,0.1660663725854604,0.6167396009648766,0.0867386981572184,164.8320268314557,-5.907727764409028,,8.803583,10.872338
electronic_6943,Neon Delay,Binary Echo,electronic,0.7212983401938227,0.7399615660216129,0.7028319207547788,0.3837591191385121,0.0152511725553541,0.0718213989415056,0.1129005326833965,135.62358037683006,-2.506763996353184,,10.003531,7.9373255
electronic_2643,Data Delay,Circuit Theory,electronic,0.649963911438303,0.653896361762976,0.2704283142327183,0.2117221140039122,0.1465597272932596,0.0112018775451626,0.1126081148124591,121.7391453339039,-8.079385378246068,,6.9729576,6.4095945
electronic_3662,Data Synthesis,Voltage Drop,electronic,0.9191352147364026,0.9222064170230252,0.407082318688251,0.0884083119855737,0.0758711146659898,0.0711316322691156,0.0734222136176633,137.82649541198694,-4.321969852616904,,9.588352,6.7633944
electronic_8696,Digital Delay,Data Stream,electronic,0.8243773628148143,0.7952350153451485,0.5796588887161014,0.1749382687782089,0.2551094361016088,0.0574849942400516,0.1682819014594589,125.48698479401328,-6.2775483364551485,,6.9149375,5.503112
